AC_No,AC_Name,PC_Name,Winner_Party,Winner_Votes,Runner_Votes,Runner_Party,Total_Votes,Year,Election_Type,Margin_Votes,Margin_Percent
125.0,BASIRHAT UTTAR,Basirhat,CPM,75575.0,71632.0,AITC,167248.0,2011,Vidhan Sabha,3943.0,2.357576772218502
125.0,BASIRHAT UTTAR,Basirhat,CPM,75575.0,56948.0,CPM,167248.0,2011,Vidhan Sabha,18627.0,11.137352913039319
125.0,BASIRHAT UTTAR,Basirhat,AITC,87889.0,71632.0,AITC,154339.0,2011,Vidhan Sabha,16257.0,10.533306552459196
125.0,BASIRHAT UTTAR,Basirhat,AITC,87889.0,56948.0,CPM,154339.0,2011,Vidhan Sabha,30941.0,20.047428064196346
125.0,Basirhat Uttar,Basirhat,AITC,69117.0,66077.0,CPI,196456.0,2014,Lok Sabha,3040.0,1.5474202874944007
125.0,BASIRHAT UTTAR,Basirhat,CPM,97828.0,97336.0,AITC,213885.0,2016,Vidhan Sabha,492.0,0.2300301563924539
125.0,Basirhat Uttar,Basirhat,AITC,127736.0,44980.0,BJP,220870.0,2019,Lok Sabha,82756.0,37.46819396024811
125.0,BASIRHAT UTTAR,Basirhat,AITC,137216.0,47865.0,RSSCMJP,238426.0,2021,Vidhan Sabha,89351.0,37.47535923095636
125.0,Basirhat Uttar,Basirhat,AITC,134562.0,51607.0,BJP,236619.0,2024,Lok Sabha,82955.0,35.05846952273486
126.0,Hingalganj,Basirhat,CPI,64974.0,63200.0,AITC,147719.0,2009,Lok Sabha,1774.0,1.200928790473805
126.0,HINGALGANJ,Basirhat,CPI,72741.0,71726.0,AITC,158987.0,2011,Vidhan Sabha,1015.0,0.6384169774887255
126.0,Hingalganj,Basirhat,AITC,75592.0,62879.0,CPI,168985.0,2014,Lok Sabha,12713.0,7.523152942568867
126.0,HINGALGANJ,Basirhat,AITC,94753.0,64449.0,CPI,178771.0,2016,Vidhan Sabha,30304.0,16.951295232448217
